product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
Fb001319,Tops,Gap,Summer,Xxl,Black,96.77,412.1.4,57.67,06-08-2025,31,4.5,FALSE,
Fb001320,Outerwear,Banana Republic,Spring,L,Brown,99.02,12.1,99.02,16-10-2024,21,1.2,FALSE,
Fb001321,Accessories,Zara,Spring,unknown size,Purple,68.89,36.9,43.47,05-12-2024,9,1.8,FALSE,
Fb001322,Dresses,H&M,Spring,S,Pink,63.91,3.5,61.67,19-05-2025,14,2.1,FALSE,
Fb001323,Shoes,Mango,Fall,S,Navy,116.38,11.4,103.11,06-08-2025,15,2.9,FALSE,
Fb001324,Bottoms,Uniqlo,Fall,Xs,Green,71.74,12.1,71.74,06-08-2025,16,2.9,FALSE,
Fb001325,Bottoms,Forever21,Winter,M,Beige,91.11,12.1,91.11,06-08-2025,38,3.3,FALSE,
Fb001326,Accessories,Zara,Summer,unknown size,White,46.07,12.1,46.07,06-08-2025,25,2.5,FALSE,
Fb001327,Dresses,Mango,Fall,S,Green,156.27,12.1,156.27,06-08-2025,43,2.9,FALSE,
Fb001328,Tops,Mango,Fall,Xs,Pink,56.35,12.1,56.35,06-08-2025,31,1.5,FALSE,
Fb001329,Bottoms,Zara,Winter,Xs,Purple,118.21,23.1,90.9,06-08-2025,15,5,FALSE,
Fb001330,Tops,Gap,Fall,Xs,Beige,25.86,12.1,25.86,06-08-2025,46,1.5,FALSE,
Fb001331,Tops,H&M,Fall,S,Green,91.67,23.7,69.94,06-08-2025,3,3.7,FALSE,
Fb001332,Bottoms,Uniqlo,Fall,L,Blue,25.29,7.9,23.29,06-08-2025,39,1.7,FALSE,
Fb001333,Accessories,H&M,Winter,unknown size,Navy,51.61,32.2,34.99,06-08-2025,34,4.8,FALSE,
Fb001334,Outerwear,Banana Republic,Summer,Xl,Black,143.61,24.6,108.28,06-08-2025,50,4.1,FALSE,
Fb001335,Bottoms,Gap,Summer,L,Red,45.48,12.1,45.48,06-08-2025,29,2.3,FALSE,
Fb001336,Shoes,Zara,Summer,unknown size,White,177.79,112.1.7,158.77,06-08-2025,37,2.9,FALSE,
Fb001337,Outerwear,Gap,Fall,Xs,Purple,145.1,34.2,95.48,06-08-2025,14,2.9,FALSE,
Fb001338,Shoes,Ann Taylor,Summer,Xxl,Navy,190.78,12.1,190.78,06-08-2025,39,3.7,FALSE,
Fb001339,Accessories,Forever21,Fall,unknown size,Blue,44.73,12.1,44.73,06-08-2025,25,1.1,FALSE,
Fb001340,Shoes,Banana Republic,Winter,Xxl,White,65.48,12.1,65.48,06-08-2025,7,4.6,FALSE,
Fb001341,Shoes,Gap,Spring,Xs,Purple,86.1,12.1,86.1,27-12-2024,4,2.4,FALSE,
Fb001342,Bottoms,Uniqlo,Winter,Xs,Green,100.14,12.1,100.14,06-08-2025,48,4.2,FALSE,
Fb001343,Outerwear,Banana Republic,Winter,unknown size,Red,203.4,12.1,203.4,06-08-2025,18,1.8,FALSE,
Fb001344,Tops,Gap,Winter,Xs,White,95.22,24.4,71.99,06-08-2025,26,2.3,FALSE,
Fb001345,Dresses,H&M,Fall,Xl,Red,173.88,31.6,118.93,06-08-2025,5,3.2,FALSE,
Fb001346,Dresses,H&M,Winter,L,Beige,160.05,12.1,160.05,06-08-2025,23,4,FALSE,
Fb001347,Tops,Forever21,Winter,Xs,Blue,59.53,12.1,59.53,06-08-2025,28,1.5,FALSE,
Fb001348,Dresses,Mango,Fall,Xs,Blue,155.32,12.1,155.32,06-08-2025,19,4.1,FALSE,
Fb001349,Bottoms,Forever21,Spring,Xl,Black,29.65,41,17.49,26-08-2024,21,4.5,TRUE,Quality Issue
Fb001350,Outerwear,Mango,Winter,Xxl,Brown,237.53,23.2,182.42,06-08-2025,23,2.2,FALSE,
Fb001351,Outerwear,Ann Taylor,Summer,M,Pink,81.67,12.1,81.67,06-08-2025,34,3.1,TRUE,Damaged
Fb001352,Bottoms,Banana Republic,Spring,M,Beige,37.07,12.1,37.07,01-05-2025,13,2.9,FALSE,
Fb001353,Tops,Uniqlo,Fall,Xxl,Purple,80.97,12.1,80.97,06-08-2025,13,2.9,FALSE,
Fb001354,Accessories,Zara,Spring,unknown size,Gray,77.68,29.9,54.45,24-07-2025,33,4,TRUE,Damaged
Fb001355,Tops,Banana Republic,Summer,Xxl,Green,117.58,1,116.4,06-08-2025,27,3.3,FALSE,
Fb001356,Outerwear,Mango,Fall,Xl,Blue,130.09,28.3,93.27,06-08-2025,41,2.3,FALSE,
Fb001357,Tops,Uniqlo,Fall,Xs,Purple,63.69,12.1,63.69,06-08-2025,11,3,FALSE,
Fb001358,Outerwear,Banana Republic,Spring,Xl,Red,135.02,12.1,135.02,30-07-2025,25,3.4,TRUE,Changed Mind
Fb001359,Accessories,H&M,Winter,unknown size,Beige,45.37,12.1,45.37,06-08-2025,19,1.1,FALSE,
Fb001360,Bottoms,Zara,Winter,Xl,Brown,51.17,8,47.08,06-08-2025,7,2.9,FALSE,
Fb001361,Dresses,Forever21,Summer,Xxl,Brown,49.34,5.5,46.63,06-08-2025,10,4.3,FALSE,
Fb001362,Shoes,Uniqlo,Spring,S,Green,119.78,12.1,119.78,10-06-2025,40,2.9,FALSE,
Fb001363,Tops,Banana Republic,Spring,S,Gray,77.3,35.1,50.17,26-07-2025,16,2.9,FALSE,
Fb001364,Tops,Gap,Fall,Xs,Red,72.69,12.1,72.69,06-08-2025,6,2.9,FALSE,
Fb001365,Shoes,Gap,Fall,Xl,Brown,117.57,12.1,117.57,06-08-2025,30,4.8,FALSE,
Fb001366,Outerwear,Forever21,Spring,S,Green,161.25,48.4,83.2,11-11-2024,32,2.9,FALSE,
Fb001367,Shoes,Ann Taylor,Fall,S,Purple,158.01,12.1,158.01,06-08-2025,19,2.6,FALSE,
Fb001368,Tops,Ann Taylor,Summer,L,Blue,60.92,12.1,60.92,06-08-2025,25,2.9,TRUE,Quality Issue
Fb001369,Shoes,H&M,Summer,Xl,Gray,122.03,25.2,91.28,06-08-2025,21,4.7,FALSE,
Fb001370,Shoes,Mango,Spring,S,Brown,109.15,12.1,109.15,11-11-2024,11,2.9,FALSE,
Fb001371,Bottoms,Ann Taylor,Fall,M,Beige,60.97,12.1,60.97,06-08-2025,29,4.5,FALSE,
Fb001372,Accessories,Uniqlo,Summer,unknown size,Pink,64.87,35.3,41.97,06-08-2025,12,4.2,TRUE,Size Issue
Fb001373,Shoes,Mango,Fall,S,Pink,151.35,12.1,151.35,06-08-2025,18,2.9,FALSE,
Fb001374,Accessories,Gap,Winter,unknown size,Blue,72.9,44,40.82,06-08-2025,25,3,FALSE,
Fb001375,Accessories,Gap,Winter,unknown size,Purple,79.48,12.1,79.48,06-08-2025,2,3.3,FALSE,
Fb001376,Shoes,Mango,Fall,M,Beige,122.77,59.8,49.35,06-08-2025,33,4,FALSE,
Fb001377,Bottoms,Forever21,Summer,Xl,Black,79.61,12.1,79.61,06-08-2025,29,3.7,FALSE,
Fb001378,Bottoms,Uniqlo,Winter,L,White,60.13,12.1,60.13,06-08-2025,27,2.9,FALSE,
Fb001379,Accessories,Gap,Winter,unknown size,Gray,72.26,41,42.63,06-08-2025,43,3.5,FALSE,
Fb001380,Bottoms,Mango,Summer,Xl,Green,66.38,17,55.1,06-08-2025,24,4.9,TRUE,Size Issue
Fb001381,Outerwear,Ann Taylor,Spring,Xs,Beige,100.27,12.1,100.27,03-03-2025,37,3.1,FALSE,
Fb001382,Dresses,Zara,Summer,S,Beige,116.09,52.8,54.79,06-08-2025,22,2.9,FALSE,
Fb001383,Outerwear,Mango,Fall,S,White,80.71,12.1.9,79.98,06-08-2025,11,1.1,FALSE,
Fb001384,Dresses,Banana Republic,Summer,M,Blue,175.11,12.1,175.11,06-08-2025,39,2.9,FALSE,
Fb001385,Dresses,Mango,Fall,Xs,Brown,122.35,37,77.08,06-08-2025,25,2.9,FALSE,
Fb001386,Shoes,Uniqlo,Winter,S,Blue,127.99,12.1,127.99,06-08-2025,14,2.7,FALSE,
Fb001387,Bottoms,Zara,Summer,S,Brown,101.07,4.6,96.42,06-08-2025,19,4.7,FALSE,
Fb001388,Bottoms,Forever21,Winter,L,Brown,41.83,44.1,23.38,06-08-2025,6,2.4,FALSE,
Fb001389,Shoes,H&M,Spring,M,Green,147.52,12.1,147.52,08-01-2025,41,4,FALSE,
Fb001390,Tops,Banana Republic,Fall,S,Gray,85.94,12.1,85.94,06-08-2025,49,1.5,FALSE,
Fb001391,Dresses,Gap,Winter,Xxl,Green,115.61,12.1,115.61,06-08-2025,35,1.8,FALSE,
Fb001392,Outerwear,Ann Taylor,Winter,Xs,Pink,90.58,12.1,90.58,06-08-2025,1,1,FALSE,
Fb001393,Tops,Gap,Spring,S,Red,64.84,12.1,64.84,26-10-2024,25,3.9,FALSE,
Fb001394,Bottoms,Banana Republic,Summer,Xs,Black,37.27,12.1,37.27,06-08-2025,27,2.8,TRUE,Changed Mind
Fb001395,Tops,Gap,Summer,Xl,Blue,90.48,55.2,40.54,06-08-2025,26,3,FALSE,
Fb001396,Shoes,Gap,Summer,S,Green,159.62,58.4,66.4,06-08-2025,45,1.1,FALSE,
Fb001397,Shoes,Ann Taylor,Summer,L,Gray,81.46,58.8,33.56,06-08-2025,37,4.6,FALSE,
Fb001398,Shoes,Forever21,Winter,Xs,White,93.63,12.1,93.63,06-08-2025,47,4.1,FALSE,
Fb001399,Tops,Ann Taylor,Summer,M,Brown,95.55,12.1,95.55,06-08-2025,25,4.7,FALSE,
Fb001400,Outerwear,Zara,Winter,M,White,146.45,12.1,146.45,06-08-2025,45,3.4,FALSE,
Fb001401,Shoes,Banana Republic,Spring,M,Blue,96.9,12.1,96.9,03-02-2025,24,4.3,FALSE,
Fb001402,Tops,Banana Republic,Fall,Xxl,Brown,71.83,12.1,71.83,06-08-2025,46,4.5,FALSE,
Fb001403,Tops,H&M,Summer,L,Navy,29.17,12.1,29.17,06-08-2025,17,1.6,FALSE,
Fb001404,Tops,H&M,Spring,S,Green,31.3,43.6,17.65,06-03-2025,21,4.4,FALSE,
Fb001405,Accessories,Zara,Fall,unknown size,Green,73.57,12.1,73.57,06-08-2025,22,1.1,FALSE,
Fb001406,Shoes,Mango,Summer,unknown size,Pink,75.95,12.1,75.95,06-08-2025,14,2.9,FALSE,
Fb001407,Accessories,H&M,Spring,unknown size,Green,79.04,12.1,79.04,03-10-2024,28,4.7,FALSE,
Fb001408,Tops,Mango,Fall,L,White,26.85,12.1,26.85,06-08-2025,26,2.9,FALSE,
Fb001409,Dresses,Ann Taylor,Spring,L,Gray,126.21,29.2,89.36,15-08-2024,25,1.1,FALSE,
Fb001410,Shoes,Mango,Fall,S,Navy,71.46,12.1,71.46,06-08-2025,2,3.1,FALSE,
Fb001411,Dresses,Mango,Winter,M,Beige,65.07,14.8,55.44,06-08-2025,21,2.9,FALSE,
Fb001412,Bottoms,Mango,Fall,Xl,Pink,28.11,212.1.9,22.24,06-08-2025,6,2.3,FALSE,
Fb001413,Tops,H&M,Spring,L,Green,29.12,12.1,29.12,25-03-2025,14,2.7,FALSE,
Fb001414,Accessories,Forever21,Winter,unknown size,Black,57.1,12.1,57.1,06-08-2025,28,2.9,TRUE,Wrong Item
Fb001415,Outerwear,Uniqlo,Spring,M,Black,248.05,12.1,248.05,29-04-2025,17,4.6,FALSE,
Fb001416,Bottoms,Zara,Fall,S,Gray,108.59,412.1.6,64.5,06-08-2025,9,1.3,FALSE,
Fb001417,Outerwear,Forever21,Summer,Xl,Beige,124.13,12.1,124.13,06-08-2025,33,5,FALSE,
Fb001418,Accessories,Zara,Spring,unknown size,Brown,62.21,1.8,61.09,03-11-2024,4,2.3,FALSE,
Fb001419,Bottoms,Uniqlo,Fall,M,Gray,48.27,12.1,48.27,06-08-2025,33,2.9,FALSE,
Fb001420,Tops,Zara,Spring,Xl,Blue,88.77,12.1,88.77,16-05-2025,40,4.8,FALSE,
Fb001421,Dresses,Gap,Fall,M,Navy,94.17,12.1,94.17,06-08-2025,2,2.9,FALSE,
Fb001422,Accessories,Forever21,Fall,unknown size,Black,30.44,12.1,30.44,06-08-2025,42,2.9,FALSE,
Fb001423,Bottoms,Uniqlo,Fall,Xs,Purple,114.29,12.1,114.29,06-08-2025,9,3.2,FALSE,
Fb001424,Shoes,Uniqlo,Fall,Xl,Gray,105.01,25.8,77.92,06-08-2025,17,3.2,FALSE,
Fb001425,Tops,Ann Taylor,Spring,Xl,Blue,38.56,12.1,38.56,30-05-2025,39,1.5,FALSE,
Fb001426,Shoes,Mango,Winter,L,Purple,64.94,12.1,64.94,06-08-2025,32,4.5,FALSE,
Fb001427,Bottoms,Mango,Winter,S,Green,63.74,56.8,27.54,06-08-2025,15,4,FALSE,
Fb001428,Tops,Zara,Summer,Xl,Pink,67.23,11.1,59.77,06-08-2025,39,1.1,TRUE,Wrong Item
Fb001429,Accessories,H&M,Spring,unknown size,Blue,27.2,412.1.4,16.21,19-08-2024,20,4.3,FALSE,
Fb001430,Tops,Mango,Spring,Xl,Brown,75.84,12.1,75.84,07-04-2025,8,4.1,FALSE,
Fb001431,Dresses,Mango,Winter,M,Navy,68.51,12.1,68.51,06-08-2025,1,2.6,FALSE,
Fb001432,Accessories,Mango,Summer,unknown size,Purple,25.49,12.1,25.49,06-08-2025,35,2.2,TRUE,Size Issue
Fb001433,Tops,Ann Taylor,Fall,Xs,Red,70.88,12.1,70.88,06-08-2025,5,2.3,FALSE,
Fb001434,Shoes,H&M,Summer,Xs,White,176.64,8.8,161.1,06-08-2025,1,1.7,FALSE,
Fb001435,Dresses,Ann Taylor,Winter,L,Red,50.76,12.1,50.76,06-08-2025,45,4.3,FALSE,
Fb001436,Shoes,Mango,Fall,Xl,Pink,155.85,12.1,155.85,06-08-2025,1,3.5,FALSE,
Fb001437,Dresses,Banana Republic,Spring,Xl,Blue,48.04,12.1,48.04,01-05-2025,20,3.2,FALSE,
Fb001438,Tops,Forever21,Spring,Xs,Navy,44.79,12.1,44.79,19-01-2025,7,3.6,FALSE,
Fb001439,Tops,Uniqlo,Spring,Xs,Blue,76.95,12.1,76.95,12-01-2025,9,2.5,FALSE,
Fb001440,Accessories,Gap,Summer,unknown size,Gray,35.93,49.9,18,06-08-2025,26,4,FALSE,
Fb001441,Bottoms,Banana Republic,Fall,Xl,Red,49.97,12.1,49.97,06-08-2025,11,3.5,TRUE,Quality Issue
Fb001442,Outerwear,H&M,Summer,unknown size,Black,169.69,12.1,169.69,06-08-2025,29,1.9,FALSE,
Fb001443,Outerwear,Ann Taylor,Spring,unknown size,White,209.3,14.2,179.58,05-03-2025,29,2.9,FALSE,
Fb001444,Tops,Gap,Summer,Xxl,Pink,110.81,12.1,110.81,06-08-2025,24,2.4,FALSE,
Fb001445,Accessories,Uniqlo,Fall,unknown size,Black,61.84,12.1,61.84,06-08-2025,0,4.7,TRUE,Wrong Item
Fb001446,Outerwear,Zara,Spring,S,Brown,190.03,14.9,161.72,24-07-2025,35,4.1,FALSE,
Fb001447,Bottoms,Banana Republic,Fall,Xs,Red,74.27,12.1,74.27,06-08-2025,6,1.3,FALSE,
Fb001448,Outerwear,Zara,Fall,Xl,Beige,163.77,312.1.5,113.82,06-08-2025,10,2.9,FALSE,
Fb001449,Accessories,Mango,Winter,unknown size,Purple,42.28,12.1,42.28,06-08-2025,22,1.9,FALSE,
Fb001450,Bottoms,H&M,Summer,Xs,Navy,52.92,12.1,52.92,06-08-2025,9,2.9,FALSE,
Fb001451,Accessories,Ann Taylor,Spring,unknown size,Black,40.55,6.2,38.04,09-09-2024,26,3.7,TRUE,Wrong Item
Fb001452,Shoes,Mango,Summer,Xxl,Black,129.76,12.1,129.76,06-08-2025,39,2.9,FALSE,
Fb001453,Tops,Ann Taylor,Fall,Xl,Purple,63.39,12.1,63.39,06-08-2025,50,2.5,FALSE,
Fb001454,Shoes,H&M,Fall,S,Navy,191.94,1.3,189.44,06-08-2025,39,1.2,FALSE,
Fb001455,Accessories,Uniqlo,Spring,unknown size,Purple,63.42,12.1,63.42,12-11-2024,19,2.9,TRUE,Color Mismatch
Fb001456,Tops,Ann Taylor,Winter,Xxl,Beige,35.26,12.1,35.26,06-08-2025,47,2.3,FALSE,
Fb001457,Accessories,Gap,Spring,unknown size,Green,44.5,12.1,44.5,13-06-2025,36,3.6,FALSE,
Fb001458,Shoes,Zara,Spring,Xs,White,186.78,43.4,105.72,03-10-2024,42,2.5,TRUE,Damaged
Fb001459,Tops,H&M,Summer,L,Black,116.71,55.4,52.05,06-08-2025,15,2.9,FALSE,
Fb001460,Accessories,H&M,Winter,unknown size,Black,24.5,12.1,24.5,06-08-2025,7,2.9,FALSE,
Fb001461,Accessories,Gap,Winter,unknown size,Navy,23.2,12.1,23.2,06-08-2025,17,2.1,FALSE,
Fb001462,Bottoms,Forever21,Winter,Xl,Green,73.8,12.1,73.8,06-08-2025,42,2.9,FALSE,
Fb001463,Accessories,Zara,Summer,unknown size,Black,51.33,12.1,51.33,06-08-2025,25,1.2,FALSE,
Fb001464,Bottoms,H&M,Winter,Xxl,Green,80.21,12.1,80.21,06-08-2025,17,2.9,FALSE,
Fb001465,Outerwear,Uniqlo,Fall,L,Brown,237.65,12.1,237.65,06-08-2025,3,3.4,FALSE,
Fb001466,Bottoms,Banana Republic,Spring,S,Brown,96.35,12.1,96.35,12-12-2024,34,3.7,FALSE,
Fb001467,Bottoms,Banana Republic,Winter,Xl,White,91.92,12.1,91.92,06-08-2025,29,2.9,FALSE,
Fb001468,Shoes,Banana Republic,Fall,Xxl,Navy,194.05,12.1,194.05,06-08-2025,7,1.3,FALSE,
Fb001469,Outerwear,Gap,Summer,S,Red,166.88,12.1,166.88,06-08-2025,10,1.6,FALSE,
Fb001470,Bottoms,H&M,Winter,S,Red,47.01,12.1,47.01,06-08-2025,17,1.6,FALSE,
Fb001471,Shoes,Banana Republic,Winter,Xxl,Pink,119.91,212.1.3,95.57,06-08-2025,15,3.8,FALSE,
Fb001472,Accessories,H&M,Fall,unknown size,Red,73.73,54.2,33.77,06-08-2025,37,4.1,FALSE,
Fb001473,Bottoms,Zara,Fall,L,Black,108.65,12.1,108.65,06-08-2025,26,2.4,FALSE,
Fb001474,Shoes,Mango,Summer,L,Red,186.53,12.1,186.53,06-08-2025,31,2.6,FALSE,
Fb001475,Accessories,Zara,Summer,unknown size,Red,60.34,12.1,60.34,06-08-2025,13,2.9,FALSE,
Fb001476,Accessories,Mango,Winter,unknown size,Navy,61.16,12.1,61.16,06-08-2025,28,2.3,FALSE,
Fb001477,Shoes,Forever21,Winter,Xl,Green,168.85,35.3,109.25,06-08-2025,10,3.3,FALSE,
Fb001478,Tops,Ann Taylor,Winter,L,Navy,60.08,12.1,60.08,06-08-2025,26,2.9,FALSE,
Fb001479,Accessories,Gap,Summer,unknown size,Brown,39.39,29.8,27.65,06-08-2025,13,4.7,FALSE,
Fb001480,Tops,Gap,Fall,M,Pink,111.09,12.1,111.09,06-08-2025,24,2.2,FALSE,
Fb001481,Dresses,Banana Republic,Summer,M,Green,133.51,12.1,133.51,06-08-2025,5,1.7,TRUE,Quality Issue
Fb001482,Dresses,Forever21,Summer,Xs,Pink,158.9,43.5,89.78,06-08-2025,46,2.9,FALSE,
Fb001483,Tops,Gap,Spring,Xs,Brown,65.27,19,52.87,29-08-2024,48,3,FALSE,
Fb001484,Accessories,Zara,Fall,unknown size,Green,72.37,12.1,72.37,06-08-2025,24,2.9,FALSE,
Fb001485,Dresses,Banana Republic,Fall,Xl,White,133.88,21.5,105.1,06-08-2025,42,3.1,FALSE,
Fb001486,Tops,Zara,Spring,Xxl,Purple,74.3,12.1,74.3,07-12-2024,24,4.4,FALSE,
Fb001487,Shoes,Banana Republic,Summer,Xl,Beige,192.74,47.5,101.19,06-08-2025,40,2.8,FALSE,
Fb001488,Accessories,Uniqlo,Summer,unknown size,Red,79.02,2.5,77.04,06-08-2025,16,2.8,FALSE,
Fb001489,Shoes,Zara,Winter,S,White,158.29,12.1,158.29,06-08-2025,5,1.6,FALSE,
Fb001490,Tops,Ann Taylor,Winter,L,White,69.33,12.1,69.33,06-08-2025,26,4.9,FALSE,
Fb001491,Shoes,Gap,Winter,Xs,Brown,86.89,19.5,69.95,06-08-2025,49,1.3,FALSE,
Fb001492,Outerwear,Uniqlo,Fall,L,Green,162.75,12.1,162.75,06-08-2025,13,4.8,FALSE,
Fb001493,Shoes,H&M,Summer,M,Blue,70.28,12.1,70.28,06-08-2025,27,4.7,FALSE,
Fb001494,Bottoms,Mango,Spring,S,White,111.91,12.1,111.91,22-07-2025,28,1.8,FALSE,
Fb001495,Outerwear,Ann Taylor,Fall,S,Purple,143.76,12.1,143.76,06-08-2025,7,2,FALSE,
Fb001496,Dresses,H&M,Summer,S,Purple,169.89,12.1,169.89,06-08-2025,17,1.3,FALSE,
Fb001497,Shoes,Zara,Winter,Xl,White,72.29,12.1,72.29,06-08-2025,0,2.9,FALSE,
Fb001498,Outerwear,Forever21,Winter,Xs,Purple,136.2,112.1.2,122.31,06-08-2025,10,3.6,FALSE,
Fb001499,Tops,Forever21,Summer,S,Red,92.5,12.1,92.5,06-08-2025,15,2.7,FALSE,
Fb001500,Shoes,Banana Republic,Winter,L,Purple,89.5,12.1,89.5,06-08-2025,5,4.5,FALSE,
Fb001501,Outerwear,H&M,Spring,L,Beige,161.51,12.1,161.51,02-11-2024,22,4.7,FALSE,
Fb001502,Accessories,Zara,Winter,unknown size,Brown,38.12,12.1,38.12,06-08-2025,18,4.4,TRUE,Damaged
Fb001503,Dresses,H&M,Summer,Xs,Purple,100.08,12.1,100.08,06-08-2025,23,4.8,FALSE,
Fb001504,Dresses,Uniqlo,Fall,L,White,161.79,12.1,161.79,06-08-2025,44,3.9,FALSE,
Fb001505,Bottoms,Ann Taylor,Fall,Xl,Black,46.42,12.1,46.42,06-08-2025,2,3.7,TRUE,Changed Mind
Fb001506,Shoes,Uniqlo,Spring,L,Brown,199.33,44.3,111.03,20-11-2024,19,1.8,FALSE,
Fb001507,Bottoms,Forever21,Summer,Xxl,Black,25.77,12.1,25.77,06-08-2025,5,3.1,FALSE,
Fb001508,Shoes,Forever21,Winter,M,Navy,180.67,12.1,180.67,06-08-2025,31,4.4,FALSE,
Fb001509,Shoes,Forever21,Spring,L,Green,198.13,46.1,106.79,19-05-2025,8,3.2,FALSE,
Fb001510,Dresses,Uniqlo,Summer,unknown size,Navy,161.53,5.3,152.97,06-08-2025,33,3.7,FALSE,
Fb001511,Bottoms,Zara,Spring,M,Gray,25.97,12.1,25.97,28-11-2024,31,1.2,FALSE,
Fb001512,Tops,Forever21,Summer,L,Beige,85,39.9,51.09,06-08-2025,44,3,FALSE,
Fb001513,Accessories,Uniqlo,Summer,unknown size,Pink,75.03,112.1.9,66.85,06-08-2025,12,1.2,FALSE,
Fb001514,Accessories,Ann Taylor,Winter,unknown size,Beige,33.88,12.1,33.88,06-08-2025,9,2.9,FALSE,
Fb001515,Shoes,Banana Republic,Summer,Xs,Purple,142,12.3,124.53,06-08-2025,39,3.3,FALSE,
Fb001516,Dresses,H&M,Fall,Xl,Green,125.46,12.1,125.46,06-08-2025,26,1.1,FALSE,
Fb001517,Shoes,H&M,Winter,L,Blue,138.79,12.1,138.79,06-08-2025,16,2.9,TRUE,Size Issue
Fb001518,Bottoms,Ann Taylor,Spring,Xl,Pink,81.81,37.9,50.8,16-02-2025,44,2.9,FALSE,
Fb001519,Accessories,Uniqlo,Fall,unknown size,Brown,78.26,47.3,41.24,06-08-2025,20,4,FALSE,
Fb001520,Bottoms,Banana Republic,Spring,Xl,Navy,119.33,16,100.24,16-08-2024,35,2.9,FALSE,
Fb001521,Accessories,Ann Taylor,Spring,unknown size,Black,52.97,12.1,52.97,26-07-2025,36,4.6,FALSE,
Fb001522,Accessories,Mango,Winter,unknown size,Blue,69.48,12.1,69.48,06-08-2025,17,3.4,FALSE,
Fb001523,Outerwear,Banana Republic,Summer,L,Gray,177.82,12.1,177.82,06-08-2025,9,1.1,FALSE,
Fb001524,Shoes,Banana Republic,Winter,L,Pink,142.71,12.1,142.71,06-08-2025,28,1,FALSE,
Fb001525,Bottoms,Zara,Spring,Xs,Blue,105.21,12.1,105.21,02-11-2024,41,4.9,FALSE,
Fb001526,Accessories,Forever21,Fall,unknown size,Gray,65.09,49.8,32.68,06-08-2025,32,4.9,FALSE,
Fb001527,Outerwear,Uniqlo,Winter,M,Navy,167.39,12.1,167.39,06-08-2025,43,1.8,FALSE,
Fb001528,Accessories,Uniqlo,Winter,unknown size,Red,49.89,12.1,49.89,06-08-2025,32,2.4,FALSE,
Fb001529,Outerwear,Banana Republic,Fall,S,White,218.06,12.1,218.06,06-08-2025,32,4,FALSE,
Fb001530,Bottoms,Gap,Summer,Xs,White,66.64,21.8,52.11,06-08-2025,25,3.5,TRUE,Changed Mind
Fb001531,Outerwear,Ann Taylor,Fall,S,Gray,124.69,412.1.9,73.69,06-08-2025,9,4.1,FALSE,
Fb001532,Tops,Mango,Summer,S,Pink,28.24,48.2,14.63,06-08-2025,20,4.5,FALSE,
Fb001533,Accessories,Zara,Summer,unknown size,Purple,76.39,53.9,35.22,06-08-2025,15,1.5,FALSE,
Fb001534,Bottoms,Zara,Winter,M,Blue,96.82,12.1,96.82,06-08-2025,0,1.1,FALSE,
Fb001535,Shoes,Banana Republic,Fall,Xs,Navy,159.25,28.2,114.34,06-08-2025,1,2.9,TRUE,Wrong Item
Fb001536,Dresses,Zara,Summer,Xxl,Navy,171.93,52.3,82.01,06-08-2025,28,2.2,FALSE,
Fb001537,Tops,Zara,Summer,Xs,Brown,85.25,12.1,85.25,06-08-2025,11,2.9,FALSE,
Fb001538,Tops,Banana Republic,Spring,Xxl,Pink,70.48,12.1,70.48,27-11-2024,22,1.2,FALSE,
Fb001539,Outerwear,Banana Republic,Spring,S,Brown,203.02,12.1,203.02,17-05-2025,23,3.5,TRUE,Quality Issue
Fb001540,Dresses,Ann Taylor,Fall,Xxl,Pink,115.39,11.2,102.47,06-08-2025,4,3.8,FALSE,
Fb001541,Accessories,Mango,Spring,unknown size,Pink,27.91,49.8,14.01,13-02-2025,12,2.6,FALSE,
Fb001542,Accessories,H&M,Winter,unknown size,Navy,79.69,12.1,79.69,06-08-2025,44,1.6,FALSE,
Fb001543,Bottoms,Forever21,Fall,S,Brown,47.22,12.1,47.22,06-08-2025,19,1.9,FALSE,
Fb001544,Shoes,H&M,Fall,unknown size,Brown,172.27,14.9,146.6,06-08-2025,8,3.7,FALSE,
Fb001545,Accessories,Zara,Winter,unknown size,Black,27.9,12.1,27.9,06-08-2025,27,3,TRUE,Changed Mind
Fb001546,Dresses,Zara,Spring,S,Beige,139.26,12.1,139.26,02-01-2025,32,3.4,FALSE,
Fb001547,Accessories,Ann Taylor,Summer,unknown size,Gray,30.47,12.1,30.47,06-08-2025,34,4.2,FALSE,
Fb001548,Outerwear,Gap,Fall,M,Purple,141.53,39.8,85.2,06-08-2025,47,3.5,FALSE,
Fb001549,Dresses,Gap,Spring,Xl,Gray,47.45,24.4,35.87,15-06-2025,42,2.8,FALSE,
Fb001550,Bottoms,Gap,Winter,Xs,Navy,51.39,6.3,48.15,06-08-2025,46,2.9,FALSE,
Fb001551,Tops,Gap,Spring,unknown size,White,74.13,12.1,74.13,13-11-2024,23,2.9,FALSE,
Fb001552,Dresses,Zara,Fall,Xl,Purple,156.14,5,148.33,06-08-2025,39,2.9,FALSE,
Fb001553,Outerwear,Banana Republic,Summer,Xs,Green,105.3,12.1,105.3,06-08-2025,1,3,FALSE,
Fb001554,Dresses,H&M,Winter,S,Navy,126.76,12.1,126.76,06-08-2025,24,2.2,FALSE,
